Custid,Dayswus,Age,Edu,Income,Freq,Recency,Monetary,LTV,Perdeal,Dryred,Sweetred,Drywh,Sweetwh,Dessert,Exotic,WebPurchase,WebVisit,YearsAsCustomer,logIncome,logLTV,FrequencyScore,RecencyScore,MonetaryScore,RFM,value_labels,preference_labels,merged_labels
5325.0,752.0,20.0,14.0,17788.0,4.0,94.0,32.0,-4.0,78.0,6.0,8.0,22.0,60.0,4.0,21.0,62.0,6.0,2.1,9.786279351630586,0.0,1,1,1,3,2,1,0
5326.0,864.0,72.0,17.0,105418.0,29.0,58.0,1402.0,513.0,2.0,64.0,6.0,21.0,6.0,4.0,6.0,22.0,3.0,2.4,11.565688678497112,6.240275845170769,4,2,4,10,1,0,2
5327.0,737.0,73.0,19.0,112967.0,34.0,61.0,1730.0,542.0,1.0,36.0,1.0,47.0,5.0,10.0,1.0,19.0,2.0,2.0,11.634851019645607,6.295266001439646,4,2,4,10,1,2,2
5328.0,1036.0,19.0,13.0,18917.0,4.0,40.0,47.0,4.0,32.0,6.0,17.0,25.0,26.0,26.0,58.0,61.0,6.0,2.8,9.847816267665664,1.3862943611198906,1,3,1,5,0,1,0
5329.0,558.0,78.0,17.0,119171.0,31.0,79.0,1541.0,569.0,2.0,24.0,10.0,53.0,3.0,11.0,5.0,14.0,1.0,1.5,11.688314715423312,6.343880434126331,4,1,4,9,1,2,2
5330.0,1152.0,65.0,16.0,89058.0,33.0,73.0,1661.0,947.0,2.0,50.0,9.0,29.0,7.0,5.0,3.0,20.0,4.0,3.2,11.39704312185282,6.853299093186078,4,2,4,10,1,2,2
5331.0,1156.0,66.0,14.0,107879.0,32.0,71.0,1605.0,494.0,1.0,10.0,5.0,23.0,38.0,24.0,25.0,10.0,1.0,3.2,11.588765507651935,6.202535517187923,4,2,4,10,1,1,0
5332.0,1152.0,25.0,19.0,34223.0,2.0,3.0,28.0,-5.0,77.0,63.0,1.0,33.0,2.0,1.0,7.0,67.0,9.0,3.2,10.44065321163396,0.0,1,4,1,6,0,0,3
5333.0,1242.0,57.0,16.0,97624.0,25.0,61.0,1140.0,370.0,15.0,38.0,10.0,32.0,15.0,4.0,6.0,42.0,5.0,3.4,11.488878643811676,5.91350300563827,4,2,4,10,0,2,1
5334.0,810.0,30.0,15.0,36101.0,2.0,31.0,27.0,-4.0,74.0,27.0,8.0,52.0,6.0,6.0,16.0,56.0,7.0,2.2,10.494075844768336,0.0,1,3,1,5,2,2,1
5335.0,594.0,47.0,16.0,66441.0,5.0,73.0,72.0,14.0,27.0,92.0,2.0,6.0,0.0,0.0,6.0,56.0,4.0,1.6,11.104069614787957,2.6390573296152584,2,2,2,6,2,0,3
5336.0,1090.0,51.0,17.0,79282.0,21.0,29.0,894.0,265.0,11.0,81.0,2.0,16.0,0.0,1.0,22.0,42.0,7.0,3.0,11.280766395729064,5.579729825986222,3,3,3,9,0,0,3
5337.0,684.0,20.0,14.0,19338.0,1.0,472.0,12.0,0.0,54.0,24.0,16.0,26.0,15.0,20.0,36.0,65.0,8.0,1.9,9.869827351043494,0.0,1,1,1,3,2,1,0
5338.0,606.0,20.0,14.0,13871.0,3.0,52.0,30.0,-3.0,68.0,7.0,9.0,37.0,25.0,22.0,40.0,48.0,5.0,1.7,9.53755560876329,0.0,1,3,1,5,2,1,0
5339.0,664.0,67.0,19.0,97567.0,29.0,64.0,1401.0,418.0,2.0,55.0,4.0,37.0,2.0,2.0,0.0,10.0,1.0,1.8,11.488294600473404,6.035481432524756,4,2,4,10,1,0,2
5340.0,736.0,23.0,17.0,18658.0,1.0,427.0,10.0,-1.0,68.0,22.0,20.0,34.0,14.0,10.0,50.0,68.0,8.0,2.0,9.834030287520909,0.0,1,1,1,3,2,1,0
5341.0,911.0,35.0,15.0,41873.0,2.0,30.0,26.0,-2.0,59.0,24.0,16.0,37.0,17.0,6.0,12.0,55.0,5.0,2.5,10.642396506792736,0.0,1,3,1,5,2,2,1
5342.0,727.0,36.0,16.0,71916.0,7.0,51.0,184.0,48.0,20.0,55.0,17.0,22.0,4.0,3.0,12.0,32.0,3.0,2.0,11.183254050246186,3.871201010907891,2,3,2,7,2,2,1
5343.0,1052.0,64.0,18.0,83870.0,17.0,28.0,661.0,277.0,12.0,65.0,2.0,23.0,6.0,4.0,6.0,37.0,5.0,2.9,11.337023259978457,5.6240175061873385,3,3,3,9,0,0,3
5344.0,987.0,29.0,20.0,57533.0,2.0,65.0,41.0,11.0,17.0,36.0,6.0,38.0,13.0,7.0,15.0,63.0,6.0,2.7,10.960113975203813,2.3978952727983707,1,2,1,4,0,2,1
5345.0,803.0,34.0,18.0,54535.0,5.0,48.0,117.0,11.0,35.0,11.0,11.0,74.0,4.0,1.0,3.0,58.0,6.0,2.2,10.906597976362844,2.3978952727983707,2,3,2,7,2,2,1
5346.0,631.0,26.0,16.0,47443.0,1.0,395.0,17.0,3.0,24.0,15.0,2.0,56.0,21.0,6.0,25.0,58.0,6.0,1.7,10.767284269446211,1.0986122886681098,1,1,1,3,2,2,1
5347.0,869.0,41.0,19.0,55401.0,9.0,51.0,256.0,-32.0,61.0,86.0,0.0,13.0,1.0,0.0,9.0,58.0,8.0,2.4,10.922352923113982,0.0,2,3,2,7,0,0,3
5348.0,1078.0,53.0,19.0,56056.0,5.0,38.0,117.0,-4.0,55.0,91.0,1.0,7.0,1.0,1.0,6.0,39.0,6.0,3.0,10.93410647005037,0.0,2,3,2,7,0,0,3
5349.0,1244.0,67.0,20.0,104161.0,25.0,21.0,1147.0,456.0,1.0,48.0,14.0,26.0,11.0,2.0,3.0,20.0,2.0,3.4,11.553693058010747,6.1224928095143865,4,4,4,12,1,2,2
5350.0,891.0,19.0,13.0,21496.0,3.0,80.0,37.0,3.0,33.0,7.0,8.0,16.0,35.0,34.0,24.0,51.0,6.0,2.4,9.975622150295328,1.0986122886681098,1,1,1,3,0,1,0
5351.0,845.0,62.0,14.0,94433.0,19.0,29.0,766.0,188.0,10.0,44.0,4.0,29.0,12.0,11.0,20.0,18.0,2.0,2.3,11.45564586731723,5.236441962829949,3,3,3,9,2,2,1
5352.0,863.0,52.0,15.0,71604.0,9.0,18.0,257.0,35.0,31.0,39.0,15.0,20.0,14.0,12.0,4.0,36.0,4.0,2.4,11.178906217310082,3.555348061489413,2,4,2,8,2,2,1
5353.0,740.0,78.0,15.0,129947.0,35.0,52.0,1795.0,789.0,1.0,38.0,6.0,25.0,5.0,25.0,5.0,14.0,1.0,2.0,11.774881954000923,6.670766320845874,4,3,4,11,1,2,2
5354.0,1241.0,37.0,19.0,49262.0,5.0,49.0,117.0,-41.0,88.0,76.0,3.0,18.0,3.0,1.0,25.0,56.0,9.0,3.4,10.804908271743557,0.0,2,3,2,7,0,0,3
5355.0,1198.0,62.0,16.0,112813.0,41.0,92.0,2169.0,1146.0,3.0,45.0,4.0,31.0,10.0,10.0,6.0,26.0,5.0,3.3,11.63348685963248,7.044032897274685,4,1,4,9,1,2,2
5356.0,656.0,54.0,17.0,87879.0,21.0,24.0,884.0,242.0,6.0,92.0,0.0,7.0,0.0,0.0,1.0,38.0,5.0,1.8,11.383716147280412,5.488937726156687,3,4,3,10,2,0,3
5357.0,581.0,19.0,13.0,10000.0,5.0,29.0,30.0,-4.0,88.0,13.0,5.0,19.0,21.0,42.0,25.0,62.0,5.0,1.6,9.210340371976184,0.0,2,3,1,6,2,1,0
5358.0,955.0,48.0,18.0,48858.0,8.0,89.0,215.0,0.0,50.0,89.0,1.0,9.0,1.0,1.0,6.0,51.0,7.0,2.6,10.796673410695186,0.0,2,1,2,5,0,0,3
5359.0,845.0,76.0,14.0,104167.0,29.0,42.0,1405.0,613.0,1.0,19.0,7.0,57.0,9.0,7.0,8.0,15.0,1.0,2.3,11.553750659485363,6.418364935936212,4,3,4,11,1,2,2
5360.0,1071.0,48.0,14.0,65135.0,3.0,26.0,66.0,7.0,33.0,68.0,6.0,18.0,3.0,5.0,18.0,49.0,5.0,2.9,11.084217318131664,1.9459101490553128,1,4,2,7,0,0,3
5361.0,711.0,26.0,19.0,32666.0,4.0,16.0,57.0,-7.0,67.0,41.0,7.0,39.0,8.0,5.0,12.0,52.0,6.0,1.9,10.394090060613085,0.0,1,4,1,6,2,2,1
5362.0,695.0,30.0,19.0,48416.0,2.0,2.0,40.0,-12.0,77.0,43.0,9.0,28.0,10.0,11.0,2.0,51.0,6.0,1.9,10.787585616588082,0.0,1,4,1,6,2,2,1
5363.0,1038.0,78.0,15.0,122719.0,46.0,4.0,2470.0,864.0,1.0,64.0,2.0,26.0,4.0,4.0,17.0,10.0,2.0,2.8,11.717652467936851,6.761572768804055,4,4,4,12,1,0,2
5364.0,808.0,65.0,18.0,97749.0,25.0,70.0,1143.0,475.0,2.0,59.0,2.0,35.0,2.0,2.0,5.0,24.0,3.0,2.2,11.490158247616256,6.163314804034641,4,2,4,10,1,0,2
5365.0,1020.0,35.0,16.0,32791.0,4.0,82.0,91.0,4.0,43.0,65.0,6.0,22.0,7.0,1.0,4.0,43.0,7.0,2.8,10.397909366476442,1.3862943611198906,1,1,2,4,0,0,3
5366.0,1185.0,65.0,14.0,122382.0,49.0,52.0,2645.0,775.0,1.0,17.0,11.0,51.0,11.0,9.0,3.0,14.0,3.0,3.2,11.714902579422624,6.652863029353347,4,3,4,11,1,2,2
5367.0,957.0,71.0,20.0,104754.0,27.0,33.0,1277.0,211.0,23.0,90.0,1.0,8.0,1.0,1.0,1.0,36.0,6.0,2.6,11.559370023212828,5.351858133476067,4,3,4,11,0,0,3
5368.0,806.0,76.0,20.0,118502.0,39.0,7.0,2041.0,1064.0,2.0,46.0,3.0,48.0,1.0,1.0,1.0,21.0,3.0,2.2,11.682685117052028,6.96979066990159,4,4,4,12,1,2,2
5369.0,553.0,44.0,19.0,62675.0,7.0,73.0,186.0,-51.0,78.0,93.0,1.0,6.0,0.0,0.0,1.0,66.0,9.0,1.5,11.045717923026494,0.0,2,2,2,6,2,0,3
5370.0,719.0,63.0,18.0,95456.0,18.0,77.0,709.0,294.0,9.0,53.0,9.0,24.0,6.0,8.0,7.0,28.0,3.0,2.0,11.466420687314477,5.683579767338681,3,2,3,8,2,2,1
5371.0,570.0,29.0,17.0,60903.0,3.0,67.0,50.0,1.0,48.0,49.0,4.0,24.0,23.0,0.0,54.0,55.0,5.0,1.6,11.017037713568444,0.0,1,2,1,4,2,2,1
5372.0,1192.0,44.0,17.0,72096.0,14.0,60.0,488.0,-52.0,67.0,38.0,4.0,48.0,4.0,6.0,19.0,57.0,8.0,3.3,11.185753843231971,0.0,3,2,3,8,0,2,1
5373.0,1228.0,36.0,15.0,51984.0,10.0,90.0,304.0,-55.0,67.0,54.0,8.0,34.0,3.0,1.0,14.0,50.0,8.0,3.4,10.858691257908882,0.0,2,1,2,5,0,0,3
5374.0,926.0,41.0,18.0,77810.0,18.0,55.0,703.0,191.0,24.0,52.0,3.0,39.0,4.0,2.0,6.0,44.0,6.0,2.5,11.262025236610976,5.25227342804663,3,2,3,8,0,0,3
5375.0,719.0,29.0,17.0,48181.0,1.0,256.0,20.0,0.0,47.0,28.0,13.0,37.0,13.0,9.0,34.0,75.0,8.0,2.0,10.782720031453678,0.0,1,1,1,3,2,2,1
5376.0,558.0,46.0,20.0,91974.0,13.0,19.0,432.0,15.0,44.0,91.0,0.0,8.0,1.0,0.0,9.0,45.0,5.0,1.5,11.429261207394164,2.70805020110221,3,4,3,10,2,0,3
5377.0,944.0,37.0,17.0,53686.0,3.0,3.0,56.0,-1.0,52.0,46.0,8.0,37.0,7.0,2.0,1.0,44.0,5.0,2.6,10.890907538871804,0.0,1,4,1,6,0,2,1
5378.0,866.0,64.0,16.0,95361.0,18.0,23.0,702.0,68.0,37.0,56.0,0.0,22.0,11.0,11.0,2.0,21.0,3.0,2.4,11.465424968821374,4.219507705176107,3,4,3,10,2,2,1
5379.0,1124.0,70.0,19.0,112978.0,33.0,27.0,1669.0,531.0,2.0,65.0,2.0,27.0,2.0,4.0,0.0,13.0,1.0,3.1,11.63494838847438,6.274762021241939,4,3,4,11,1,0,2
5380.0,879.0,75.0,17.0,126782.0,43.0,84.0,2287.0,730.0,0.0,36.0,8.0,44.0,4.0,8.0,6.0,14.0,2.0,2.4,11.750224355072618,6.593044534142437,4,1,4,9,1,2,2
5381.0,1142.0,51.0,14.0,72744.0,15.0,71.0,534.0,93.0,30.0,74.0,6.0,10.0,7.0,3.0,10.0,53.0,7.0,3.1,11.194701707405748,4.532599493153256,3,2,3,8,0,0,3
5382.0,810.0,22.0,16.0,33462.0,3.0,74.0,40.0,-5.0,80.0,16.0,2.0,38.0,23.0,21.0,69.0,59.0,7.0,2.2,10.418165745617609,0.0,1,2,1,4,2,1,0
5383.0,667.0,74.0,19.0,107660.0,35.0,99.0,1787.0,630.0,2.0,59.0,1.0,34.0,3.0,3.0,2.0,15.0,2.0,1.8,11.58673339211495,6.4457198193855785,4,1,4,9,1,0,2
5384.0,1107.0,78.0,18.0,115967.0,43.0,82.0,2291.0,664.0,2.0,42.0,6.0,48.0,1.0,2.0,4.0,23.0,5.0,3.0,11.661060946856985,6.498282149476434,4,1,4,9,1,2,2
5385.0,951.0,19.0,13.0,38043.0,4.0,41.0,91.0,18.0,11.0,10.0,18.0,23.0,47.0,2.0,3.0,58.0,7.0,2.6,10.54647237790301,2.8903717578961645,1,3,2,6,0,1,0
5386.0,740.0,70.0,18.0,78065.0,21.0,57.0,883.0,442.0,2.0,56.0,7.0,27.0,7.0,3.0,2.0,10.0,1.0,2.0,11.26529709197562,6.091309882077698,3,2,3,8,1,0,2
5387.0,940.0,45.0,19.0,69745.0,13.0,26.0,433.0,56.0,32.0,90.0,1.0,7.0,1.0,1.0,7.0,59.0,7.0,2.6,11.152601012526336,4.02535169073515,3,4,3,10,0,0,3
5388.0,874.0,54.0,20.0,71082.0,9.0,32.0,254.0,82.0,8.0,95.0,0.0,5.0,0.0,0.0,10.0,56.0,7.0,2.4,11.171589419182814,4.406719247264253,2,3,2,7,2,0,3
5389.0,753.0,35.0,19.0,54315.0,1.0,24.0,17.0,-4.0,81.0,66.0,0.0,29.0,3.0,2.0,16.0,68.0,8.0,2.1,10.902555710867851,0.0,1,4,1,6,2,0,3
5390.0,959.0,40.0,19.0,56856.0,4.0,53.0,91.0,7.0,38.0,84.0,1.0,14.0,1.0,1.0,7.0,52.0,7.0,2.6,10.94827703450673,1.9459101490553128,1,2,2,5,0,0,3
5391.0,885.0,71.0,14.0,96398.0,24.0,87.0,1077.0,452.0,2.0,15.0,10.0,24.0,43.0,9.0,35.0,8.0,0.0,2.4,11.47624073349545,6.113682179832232,3,1,3,7,1,1,0
5392.0,636.0,46.0,18.0,67967.0,9.0,87.0,264.0,117.0,8.0,74.0,1.0,13.0,7.0,5.0,16.0,37.0,4.0,1.7,11.126777572247295,4.762173934797756,2,1,2,5,2,0,3
5393.0,603.0,63.0,18.0,99308.0,19.0,39.0,774.0,203.0,14.0,54.0,0.0,38.0,5.0,3.0,6.0,39.0,3.0,1.7,11.505981410735798,5.313205979041787,3,3,3,9,2,0,3
5394.0,889.0,36.0,17.0,48844.0,6.0,36.0,153.0,-25.0,68.0,65.0,2.0,28.0,3.0,2.0,35.0,44.0,6.0,2.4,10.796386824952911,0.0,2,3,2,7,2,0,3
5395.0,1021.0,45.0,15.0,57508.0,1.0,260.0,19.0,2.0,34.0,28.0,4.0,43.0,13.0,12.0,14.0,49.0,5.0,2.8,10.959679347542483,0.6931471805599453,1,1,1,3,0,2,1
5396.0,806.0,51.0,14.0,72707.0,6.0,67.0,150.0,43.0,3.0,63.0,2.0,22.0,9.0,4.0,18.0,43.0,3.0,2.2,11.194192944993691,3.7612001156935615,2,2,2,6,2,0,3
5397.0,1138.0,47.0,18.0,42657.0,8.0,81.0,218.0,9.0,44.0,87.0,1.0,11.0,1.0,1.0,15.0,47.0,7.0,3.1,10.660946666064484,2.19722457733622,2,1,2,5,0,0,3
5398.0,961.0,37.0,17.0,50544.0,5.0,42.0,120.0,-16.0,71.0,59.0,2.0,31.0,4.0,4.0,7.0,55.0,7.0,2.6,10.830599523041869,0.0,2,3,2,7,0,0,3
5399.0,913.0,31.0,20.0,32272.0,4.0,4.0,52.0,-9.0,72.0,66.0,1.0,28.0,4.0,2.0,4.0,54.0,7.0,2.5,10.381955260193992,0.0,1,4,1,6,0,0,3
5400.0,628.0,76.0,18.0,117432.0,22.0,67.0,947.0,337.0,6.0,66.0,2.0,26.0,2.0,4.0,3.0,29.0,2.0,1.7,11.673614721637067,5.820082930352362,3,2,3,8,2,0,3
5401.0,674.0,74.0,17.0,101242.0,25.0,43.0,1151.0,480.0,3.0,55.0,5.0,25.0,7.0,8.0,8.0,19.0,1.0,1.8,11.525268969501466,6.173786103901937,4,3,4,11,1,2,2
5402.0,760.0,38.0,18.0,58768.0,4.0,20.0,54.0,-13.0,73.0,46.0,7.0,26.0,15.0,6.0,8.0,46.0,4.0,2.1,10.981352768059448,0.0,1,4,1,6,2,2,1
5403.0,1223.0,47.0,15.0,61819.0,17.0,80.0,657.0,110.0,22.0,83.0,2.0,13.0,0.0,2.0,9.0,53.0,8.0,3.4,11.031966039560452,4.700480365792417,3,1,3,7,0,0,3
5404.0,792.0,60.0,16.0,101666.0,18.0,68.0,715.0,151.0,15.0,56.0,3.0,27.0,8.0,6.0,19.0,34.0,3.0,2.2,11.52944820952289,5.017279836814924,3,2,3,8,2,2,1
5405.0,954.0,67.0,19.0,88705.0,33.0,73.0,1663.0,669.0,2.0,45.0,4.0,33.0,9.0,9.0,8.0,11.0,2.0,2.6,11.393071536494748,6.505784060128229,4,2,4,10,1,2,2
5406.0,781.0,77.0,17.0,110163.0,23.0,58.0,1020.0,377.0,2.0,20.0,33.0,20.0,13.0,15.0,17.0,10.0,1.0,2.1,11.60971636614719,5.932245187448011,3,2,3,8,1,1,0
5407.0,1090.0,39.0,16.0,70645.0,6.0,17.0,151.0,-15.0,65.0,34.0,8.0,49.0,6.0,3.0,2.0,48.0,5.0,3.0,11.165422614199908,0.0,2,4,2,8,0,2,1
5408.0,904.0,28.0,14.0,50451.0,6.0,20.0,149.0,4.0,46.0,28.0,16.0,44.0,1.0,11.0,20.0,62.0,8.0,2.5,10.82875784719086,1.3862943611198906,2,4,2,8,0,2,1
5409.0,1083.0,23.0,16.0,47016.0,17.0,81.0,644.0,45.0,37.0,30.0,13.0,45.0,6.0,7.0,20.0,60.0,9.0,3.0,10.758243248292487,3.80666248977032,3,1,3,7,0,2,1
5410.0,1065.0,20.0,14.0,27205.0,2.0,38.0,23.0,-2.0,77.0,10.0,31.0,26.0,30.0,3.0,24.0,62.0,8.0,2.9,10.211156058920023,0.0,1,3,1,5,0,1,0
5411.0,714.0,75.0,16.0,115517.0,34.0,4.0,1734.0,625.0,0.0,33.0,5.0,45.0,4.0,13.0,1.0,16.0,2.0,2.0,11.657172984260352,6.437751649736401,4,4,4,12,1,2,2
5412.0,813.0,60.0,19.0,78683.0,19.0,31.0,770.0,245.0,3.0,67.0,2.0,25.0,1.0,5.0,23.0,18.0,2.0,2.2,11.273182400906755,5.501258210544727,3,3,3,9,2,0,3
5413.0,577.0,40.0,16.0,60947.0,2.0,54.0,33.0,-9.0,72.0,65.0,1.0,23.0,7.0,4.0,17.0,54.0,5.0,1.6,11.017759913025358,0.0,1,2,1,4,2,0,3
5414.0,1028.0,31.0,14.0,71750.0,20.0,97.0,832.0,195.0,21.0,24.0,2.0,65.0,7.0,2.0,12.0,66.0,8.0,2.8,11.180943133621868,5.272999558563747,3,1,3,7,0,2,1
5415.0,948.0,47.0,19.0,64463.0,11.0,45.0,347.0,90.0,12.0,78.0,2.0,17.0,1.0,2.0,33.0,49.0,5.0,2.6,11.07384669477668,4.499809670330265,2,3,2,7,2,0,3
5416.0,1186.0,44.0,19.0,58398.0,9.0,42.0,259.0,-7.0,54.0,74.0,0.0,24.0,1.0,1.0,3.0,58.0,8.0,3.2,10.97503692165455,0.0,2,3,2,7,0,0,3
5417.0,837.0,37.0,16.0,33723.0,2.0,51.0,30.0,0.0,51.0,50.0,3.0,39.0,1.0,7.0,33.0,60.0,8.0,2.3,10.425935376129909,0.0,1,3,1,5,0,2,1
5418.0,606.0,75.0,15.0,109402.0,28.0,92.0,1346.0,416.0,3.0,29.0,10.0,38.0,4.0,19.0,5.0,15.0,1.0,1.7,11.60278445033856,6.030685260261263,4,1,4,9,1,2,2
5419.0,762.0,19.0,13.0,26707.0,5.0,78.0,38.0,-5.0,81.0,5.0,38.0,28.0,0.0,29.0,44.0,75.0,7.0,2.1,10.192680982311837,0.0,2,2,1,5,2,1,0
5420.0,1154.0,62.0,19.0,90817.0,26.0,37.0,1216.0,319.0,13.0,58.0,2.0,38.0,0.0,2.0,7.0,22.0,4.0,3.2,11.416601771734635,5.765191102784844,4,3,4,11,0,0,3
5421.0,685.0,32.0,19.0,45978.0,3.0,37.0,36.0,-5.0,69.0,24.0,9.0,59.0,6.0,2.0,35.0,65.0,7.0,1.9,10.73591830019846,0.0,1,3,1,5,2,2,1
5422.0,659.0,36.0,16.0,41029.0,1.0,189.0,18.0,-5.0,82.0,44.0,12.0,25.0,9.0,10.0,25.0,53.0,6.0,1.8,10.62203441272879,0.0,1,1,1,3,2,2,1
5423.0,1086.0,75.0,19.0,124801.0,47.0,47.0,2526.0,1513.0,1.0,57.0,5.0,29.0,7.0,2.0,0.0,7.0,1.0,3.0,11.734475747705874,7.321849713788356,4,3,4,11,1,0,2
5424.0,1161.0,48.0,20.0,90813.0,19.0,100.0,769.0,153.0,29.0,85.0,1.0,12.0,1.0,1.0,4.0,51.0,8.0,3.2,11.416557726147447,5.030437921392435,3,1,3,7,0,0,3
5425.0,853.0,36.0,16.0,62717.0,7.0,39.0,185.0,7.0,46.0,46.0,10.0,29.0,8.0,7.0,4.0,44.0,5.0,2.3,11.046387822247668,1.9459101490553128,2,3,2,7,2,2,1
5426.0,1040.0,33.0,16.0,44442.0,1.0,253.0,20.0,1.0,41.0,38.0,7.0,48.0,5.0,3.0,46.0,71.0,8.0,2.8,10.701940247241344,0.0,1,1,1,3,0,2,1
5427.0,900.0,50.0,16.0,71021.0,20.0,24.0,827.0,221.0,12.0,78.0,1.0,18.0,2.0,0.0,6.0,56.0,8.0,2.5,11.170730886938642,5.3981627015177525,3,4,3,10,0,0,3
5428.0,1122.0,20.0,14.0,49008.0,4.0,74.0,73.0,-22.0,80.0,23.0,7.0,17.0,47.0,6.0,19.0,28.0,4.0,3.1,10.799738829072556,0.0,1,2,2,5,0,1,0
5429.0,611.0,63.0,15.0,105158.0,24.0,92.0,1076.0,329.0,5.0,76.0,3.0,18.0,3.0,1.0,14.0,29.0,3.0,1.7,11.563219260024695,5.796057750765372,3,1,3,7,2,0,3
5430.0,694.0,60.0,18.0,102702.0,25.0,23.0,1156.0,335.0,8.0,71.0,5.0,21.0,3.0,0.0,1.0,30.0,4.0,1.9,11.53958686992372,5.814130531825066,4,4,4,12,2,0,3
5431.0,1118.0,24.0,14.0,50977.0,3.0,60.0,66.0,1.0,45.0,4.0,48.0,21.0,26.0,1.0,31.0,64.0,8.0,3.1,10.839129829592064,0.0,1,2,2,5,0,1,0
5432.0,1151.0,78.0,16.0,104106.0,39.0,90.0,2044.0,864.0,1.0,42.0,1.0,34.0,19.0,3.0,4.0,12.0,2.0,3.2,11.553164889829729,6.761572768804055,4,1,4,9,1,2,2
5433.0,862.0,73.0,16.0,95484.0,18.0,26.0,710.0,378.0,3.0,60.0,7.0,18.0,12.0,3.0,6.0,45.0,4.0,2.4,11.466713973165534,5.934894195619588,3,4,3,10,1,0,2
5434.0,983.0,78.0,18.0,109124.0,34.0,13.0,1733.0,919.0,2.0,45.0,5.0,31.0,15.0,4.0,8.0,15.0,3.0,2.7,11.600240129296935,6.823286122355687,4,4,4,12,1,2,2
5435.0,967.0,18.0,12.0,22963.0,5.0,90.0,59.0,-9.0,80.0,2.0,23.0,34.0,18.0,22.0,14.0,57.0,6.0,2.6,10.041639503918873,0.0,2,1,1,4,0,1,0
5436.0,743.0,72.0,14.0,112747.0,26.0,76.0,1207.0,671.0,0.0,11.0,22.0,22.0,19.0,26.0,10.0,19.0,1.0,2.0,11.632901649472135,6.508769136971682,4,2,4,10,1,1,0
5437.0,637.0,39.0,15.0,52604.0,3.0,64.0,56.0,-4.0,58.0,83.0,1.0,14.0,1.0,1.0,4.0,53.0,6.0,1.7,10.870547441461856,0.0,1,2,1,4,2,0,3
5438.0,963.0,62.0,19.0,74918.0,10.0,31.0,302.0,3.0,49.0,63.0,5.0,24.0,2.0,6.0,1.0,27.0,4.0,2.6,11.224149461060218,1.0986122886681098,2,3,2,7,2,0,3
5439.0,639.0,26.0,18.0,39390.0,4.0,47.0,46.0,0.0,49.0,39.0,7.0,40.0,6.0,9.0,41.0,70.0,7.0,1.8,10.581267255964953,0.0,1,3,1,5,2,2,1
5440.0,1224.0,32.0,16.0,33437.0,3.0,63.0,52.0,-8.0,73.0,48.0,3.0,32.0,11.0,6.0,8.0,40.0,6.0,3.4,10.417418350255533,0.0,1,2,1,4,0,2,1
5441.0,776.0,68.0,15.0,114160.0,20.0,30.0,831.0,372.0,1.0,27.0,9.0,37.0,12.0,15.0,14.0,9.0,0.0,2.1,11.645356252150718,5.918893854273146,3,3,3,9,1,2,2
5442.0,1038.0,54.0,15.0,88404.0,26.0,56.0,1212.0,411.0,14.0,90.0,1.0,8.0,1.0,1.0,5.0,51.0,8.0,2.8,11.389672496470814,6.018593214496234,4,2,4,10,0,0,3
5443.0,1244.0,70.0,15.0,106711.0,35.0,2.0,1793.0,1034.0,3.0,33.0,13.0,49.0,2.0,3.0,6.0,18.0,3.0,3.4,11.577879524759654,6.941190055068375,4,4,4,12,1,2,2
5444.0,630.0,42.0,19.0,55930.0,2.0,55.0,21.0,-8.0,82.0,79.0,6.0,13.0,0.0,2.0,23.0,64.0,5.0,1.7,10.931856187815631,0.0,1,2,1,4,2,0,3
5445.0,573.0,78.0,15.0,97678.0,24.0,32.0,1078.0,456.0,2.0,17.0,2.0,53.0,14.0,14.0,3.0,15.0,1.0,1.6,11.489431633554496,6.1224928095143865,3,3,3,9,1,2,2
5446.0,1117.0,37.0,18.0,51520.0,2.0,70.0,40.0,0.0,50.0,31.0,17.0,39.0,1.0,12.0,43.0,36.0,5.0,3.1,10.849725360778235,0.0,1,2,1,4,0,2,1
5447.0,1177.0,48.0,19.0,86305.0,21.0,5.0,891.0,366.0,12.0,89.0,0.0,9.0,1.0,1.0,8.0,51.0,7.0,3.2,11.36564281282079,5.902633333401366,3,4,3,10,0,0,3
5448.0,739.0,46.0,15.0,70622.0,12.0,90.0,391.0,86.0,29.0,76.0,2.0,17.0,2.0,3.0,7.0,46.0,6.0,2.0,11.165096989670426,4.454347296253507,2,1,3,6,2,0,3
5449.0,724.0,74.0,20.0,97212.0,22.0,39.0,952.0,448.0,2.0,58.0,1.0,31.0,2.0,8.0,0.0,17.0,1.0,2.0,11.484649439618492,6.104793232414985,3,3,3,9,1,0,2
5450.0,1240.0,66.0,19.0,106573.0,34.0,72.0,1723.0,647.0,2.0,46.0,5.0,43.0,3.0,3.0,1.0,10.0,2.0,3.4,11.576585475330184,6.472346294500901,4,2,4,10,1,2,2
5451.0,1154.0,54.0,16.0,87200.0,26.0,80.0,1217.0,404.0,13.0,79.0,2.0,16.0,1.0,2.0,41.0,44.0,7.0,3.2,11.375959609897071,6.001414877961151,4,1,4,9,0,0,3
5452.0,557.0,49.0,15.0,86116.0,4.0,49.0,91.0,-2.0,53.0,73.0,1.0,18.0,1.0,7.0,22.0,32.0,3.0,1.5,11.36345050358122,0.0,1,3,2,6,2,0,3
